167.00025	293.49975	-24.3	0
168.50025	305.49975	-24.3	-1.35
169.5	318	-24.3	-2.7
171.50025	329.49975	-24.3	-4.05
173.49975	341.00025	-24.3	-5.4
176.00025	351.50025	-24.3	-6.75
177.50025	362.49975	-24.3	-8.1
180.50025	372.99975	-24.3	-9.45
182.49975	382.5	-24.3	-10.8
183.99975	391.5	-24.3	-12.15
186.50025	400.5	-24.3	-13.5
189	408.50025	-24.3	-14.85
191.49975	416.00025	-24.3	-16.2
194.49975	424.5	-24.3	-17.55
198	430.5	-24.3	-18.9
200.00025	435.50025	-24.3	-20.25
201.99975	441	-24.3	-21.6
204.99975	447	-24.3	-22.95
207.99975	453	-24.3	-24.3
209.00025	458.00025	-24.3	-25.65
177.50025	57.999975	-25.65	27
177	66.999975	-25.65	25.65
174.50025	75.99975	-25.65	24.3
170.00025	85.5	-25.65	22.95
168.50025	95.49975	-25.65	21.6
165.99975	105.50025	-25.65	20.25
164.00025	116.00025	-25.65	18.9
162	127.5	-25.65	17.55
160.5	138.50025	-25.65	16.2
158.49975	150.50025	-25.65	14.85
157.5	162.50025	-25.65	13.5
156	174.99975	-25.65	12.15
154.5	188.00025	-25.65	10.8
153.99975	201	-25.65	9.45
153.50025	213.99975	-25.65	8.1
153.50025	227.00025	-25.65	6.75
153.99975	240	-25.65	5.4
155.00025	253.5	-25.65	4.05
155.49975	266.49975	-25.65	2.7
156	278.49975	-25.65	1.35
